Time,Steer_SW,Thr_Eng,Pbk_Con,PwrWheel,GearStat,Beta,Vx,Vy,AVz,Ax_SM,Ay_SM,AAz,AVy_L1,AVy_L2,AVy_R1,AVy_R2,Fx_L1,Fx_R1,Fx_L2,Fx_R2,M_Eng_Rq,MY_DR_L1,MY_DR_L2,MY_DR_R1,MY_DR_R2,Ax,Ay,AA_Y,AV_Y,Vx_SM,Vy_SM
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.22442267565042e-06,3.39585091670277e-19,8.9563888388351e-19,0.0,0.0,0.0,0.0,1.96270896633968e-13,1.96270896633968e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85335724129558e-07,1.9428537475151698e-22,1.12344170754328e-18,0.0,0.0,0.0
0.1,-276.5,0.0,4.21696,-0.004130786572654,1.0,-100.590853940515,-0.0213648000695639,-0.114262672534156,0.39674243435838,0.027017408884924,0.0315255550630068,0.268204797051249,-0.151174643229742,-0.230474129814948,0.0012279101936739,-0.0248870954819645,-335.718268632638,361.268637570558,-130.7498476395,459.360540434262,13.956366107893,263.191599887368,0.0,262.935435319477,0.0,0.0,0.0,0.266324332766491,0.394705555427361,-0.0212182197584819,-0.114242400561199
0.2,-276.5,0.0,4.21696,-0.0034893408867088,1.0,92.2003437868674,-0.0021466816757435,0.0558709641904485,-0.499954064703808,-0.0080220657397911,0.0277691603612626,0.0524888325129874,0.0485207560550598,0.0821558122116265,-0.199051621215565,-0.0980046611567558,-413.837946030102,194.535903790691,-269.090956096453,412.223216411598,17.209379626176,223.532178494122,0.0,223.959926476934,0.0,0.0,0.0,0.0541520431303528,-0.500946005717356,-0.0018831500927085,0.053614592662856
0.3,-276.5,0.0,4.178624,-0.000109670517651,1.0,78.782153611897,0.0102334179511268,0.0515981817113275,0.295921737534943,-0.0091417226074747,-0.0141125990750457,-0.23174765645637,-0.0862108669258115,-0.0145313180599554,0.0808865799002495,0.145728549233396,-101.914773760658,163.186329183623,-235.540454951747,168.376033165849,17.9676169222784,225.009708859302,0.0,224.716032189034,0.0,0.0,0.0,-0.23227593705589,0.297461449703804,0.0101385462753049,0.0534370230127884
0.4,-276.5,0.0,4.2160016,0.0012644056929006,1.0,-95.5028822014715,-0.0028077552771304,-0.0291442864818391,0.0425669881488784,-6.2763559468608e-05,-0.0183083853249145,0.159979930573831,0.0317240681167825,-0.0099077021260452,0.0222675502777533,-0.0170725453359514,-257.80447432682,305.789913234174,-306.760565134664,369.775099724586,18.1447505835949,224.026339454757,0.0,224.04697890678,0.0,0.0,0.0,0.15977345184296,0.0433223772863196,-0.0027969117051729,-0.0285405635825741
0.5,-276.5,0.0,4.178624,0.0003927840327879,1.0,-97.8544253530128,-0.0029015661092,-0.0210333382712084,-0.191396611667849,0.000890696755562,0.0126359191455962,-0.0153194097298417,0.0494530745703363,0.0273466185657832,-0.0329537646569896,-0.0419857011985487,-297.933863196648,209.526836830403,-213.952500732608,376.664137798753,18.1861529360048,224.121918166087,0.0,224.263422993857,0.0,0.0,0.0,-0.0152435955247839,-0.192572821324488,-0.0028977811573491,-0.022304849844253
0.6,-276.5,0.0,4.178624,-0.0003416198510845,1.0,75.9148172155505,0.0038998236029006,0.0155428594840152,0.105354429125589,0.000695791700205,0.0077873218272459,-0.0545042589392986,-0.0367934073656153,-0.0095559097662774,0.0218637177084032,0.0374230704383409,-253.953024901756,202.185438598332,-211.063940900969,344.719353324143,18.1958313039866,224.142594137592,0.0,224.040863296638,0.0,0.0,0.0,-0.0544329486906625,0.105363786139553,0.0038786776813291,0.0158303948881232
0.7,-276.5,0.0,4.178624,-0.000289668887905,1.0,86.6312187517063,0.0006362103596764,0.01080810862475,0.021259250189077,5.80353599798052e-05,-0.0085317007995343,0.0519477192071374,-0.0076182434941036,0.000565916138915,-0.0044854196220697,0.0012615751669177,-243.743209098671,267.007542297855,-267.917907729349,344.389358218199,18.1980938204698,224.06600037327,0.0,224.061924401166,0.0,0.0,0.0,0.0519950947449348,0.0218260815070262,0.0006573901091627,0.0112249947380393
0.8,-276.5,0.0,4.178624,0.0003048115376884,1.0,-100.590076900413,-0.0017572191271479,-0.0093986195274308,-0.0605394136266365,-0.0004126735454164,-0.0020018437697134,-0.014064380869287,0.0204027814583708,0.0032507630633082,-0.0074233985859047,-0.0201149404776181,-243.759138852883,231.185007175256,-237.63209420497,334.033934410297,18.1986227337348,224.068108453814,0.0,224.1156942658,0.0,0.0,0.0,-0.0141692735809168,-0.0606430270260233,-0.0017447182635637,-0.0096204518960861
0.9,-276.5,0.0,4.2160016,8.5516279041842e-05,1.0,-87.8308154708001,0.0001691394711179,-0.0044654325769557,0.0229962772504269,0.0005029836483443,0.0042071583720366,-0.0132728875469819,-0.0057245408630572,-0.006347956975765,0.0093336217165166,0.0078873012790226,-263.209346190106,219.342804793219,-222.77544498609,350.32880674919,18.1987463789783,224.113639245461,0.0,224.087368007413,0.0,0.0,0.0,-0.0132689785653535,0.022777015229701,0.0001566321421286,-0.0045429913469843
1.0,-276.5,0.0,4.2160016,-0.0001887738703748,1.0,83.8786232240557,0.0006135444444935,0.0057208785833508,0.0045834812229345,0.0002804110922529,0.0003539166305041,0.0176266291990665,-0.0045383463949747,0.0023203605345907,-0.0034903476893141,0.0028035774575996,-262.716499081626,238.524223685261,-238.997501049801,349.799293070414,18.1987752836976,224.094932934667,0.0,224.09356007753,0.0,0.0,0.0,0.0176916778187713,0.0046454657885883,0.0006168545590652,0.0057692091452892
1.1,-276.5,0.0,4.178624,-2.96398436413045e-06,1.0,94.7634648193113,-0.0001179839730011,0.0014158604891703,-0.0137576436548749,-0.0003765347595806,-0.0020460160723944,-0.0063858180110164,0.0027704286694061,0.0016195533204555,-0.0028615313499625,-0.0029293361801216,-244.607959148619,233.844637712511,-236.221313899897,330.061925062961,18.1987820408256,224.07647937851,0.0,224.08600794156,0.0,0.0,0.0,-0.0064074077389698,-0.0136523553270555,-0.0001098798302088,0.0014468429374707
1.2,-276.5,0.0,4.178624,8.56155823352476e-05,1.0,-95.1353221131536,-0.0002862315422209,-0.0031849844723899,0.0044906525559613,2.40732570049123e-05,3.70795789594055e-05,-0.004285949868199,-2.60901732180082e-05,-0.0033294852750859,0.0036729259756754,0.0013790062488829,-252.253024040037,229.629310293446,-229.588162311081,336.204637945068,18.1987836204722,224.09370648828,0.0,224.087240095449,0.0,0.0,0.0,-0.0043144556042624,0.0044540847598185,-0.0002889812254729,-0.003194410164139
