Time,Steer_SW,Thr_Eng,Pbk_Con,PwrWheel,GearStat,Beta,Vx,Vy,AVz,Ax_SM,Ay_SM,AAz,AVy_L1,AVy_L2,AVy_R1,AVy_R2,Fx_L1,Fx_R1,Fx_L2,Fx_R2,M_Eng_Rq,MY_DR_L1,MY_DR_L2,MY_DR_R1,MY_DR_R2,Ax,Ay,AA_Y,AV_Y,Vx_SM,Vy_SM
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.22442267565042e-06,3.39585091670277e-19,8.9563888388351e-19,0.0,0.0,0.0,0.0,1.96270896633968e-13,1.96270896633968e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85335724129558e-07,1.9428537475151698e-22,1.12344170754328e-18,0.0,0.0,0.0
0.1,-5.0,0.0,0.0,0.151791893342234,1.0,-0.507860024047402,0.323894154636166,-0.0028710177717463,-0.0332404036734665,0.102904082772203,0.0006059028405969,0.0027212075955255,2.92305023870612,2.89992963134086,2.91758127469953,2.87001216845449,741.200051340342,733.754846841045,-27.4713473674291,-27.8554406394904,13.9563453041667,249.545858224377,0.0,249.57714831231,0.0,0.0,0.0,0.0026763664068668,-0.0332209677006375,0.322730635529578,-0.002980635064868
0.2,-5.0,0.0,0.0,0.240065272079707,1.0,-0.104023084138206,0.652181258501125,-0.0011840659302192,0.0125735831175114,0.0865160580282177,0.0001893984077992,-0.0006287721751324,5.43741480745625,5.37069291424537,5.45769379921246,5.38226149628279,621.114959110371,622.126677273928,-22.2738966294918,-22.3182385000674,17.2093871743012,210.914408562289,0.0,210.87510549507,0.0,0.0,0.0,-0.0006186473839196,0.0125709680629283,0.651944611402679,-0.0011550611163941
0.3,-5.0,0.0,0.0,0.336598308204366,1.0,-0.0973457473210336,0.952777980718041,-0.0016187749707874,-0.0411942726791504,0.0836862632475431,-0.0006802613580858,-0.0064904302975862,7.92502840513459,7.84527730287002,7.88758966192736,7.80803343377054,598.916911396578,599.813890138144,-20.3479701921202,-20.2231277873159,17.9675680945409,203.546264600982,0.0,203.608964368392,0.0,0.0,0.0,-0.0064904773721996,-0.0411852959920946,0.952506328932929,-0.0017150843553269
0.4,-5.0,0.0,0.0,0.427356735941652,1.0,-0.200428972992656,1.24523791581262,-0.0043560411738816,-0.0213695633093731,0.0817044828798965,-0.0004265232937475,0.0061326658675399,10.2850272730266,10.2016288542761,10.2653781032539,10.1823411981944,584.782252431637,584.838693092134,-19.1524711970671,-19.1802648809737,18.1447497100252,198.793012059,0.0,198.827232162694,0.0,0.0,0.0,0.0061309420507106,-0.0213643066742025,1.24506533454745,-0.004410113236144
0.5,-5.0,0.0,0.0,0.509916424629532,1.0,-0.159256039980012,1.53009127007949,-0.0042529642861917,-0.03756024679856,0.0795176351570725,7.66684451520126e-05,-0.0083634172043114,12.6022631552564,12.5198848410057,12.5700877103882,12.4876421850045,568.904450545454,569.147251591492,-18.6045829064584,-18.4420671320985,18.1863767707587,193.588343389399,0.0,193.643725950176,0.0,0.0,0.0,-0.0083633058971039,-0.0375593170300482,1.5299833168567,-0.0043725894704308
0.6,-5.0,0.0,0.0,0.58305463303759,1.0,-0.157959814702305,1.80650965290637,-0.0049804131371834,-0.0549185241710033,0.0770319567191617,-0.000507678100558,0.0037081489109608,14.8557747550307,14.7751272314191,14.8085808354697,14.7276745607628,551.367697254763,551.558404595703,-18.1188271175942,-18.1256747579486,18.1958439425326,187.79145672654,0.0,187.873214529729,0.0,0.0,0.0,0.0037080413351405,-0.0549177881536353,1.80644671606835,-0.0051184524946647
0.7,-5.0,0.0,0.0,0.648403231676971,1.0,-0.174024317174525,2.07391842279949,-0.0062991262236203,-0.0417605013928572,0.0745567308570179,-0.0002417758604945,-0.0031595233067659,17.0273925218815,16.9450317591385,16.9912213903378,16.9091451743335,533.985912967705,534.222226696108,-17.8872683784025,-17.8225522510275,18.1968218463242,182.09617265616,0.0,182.158568172633,0.0,0.0,0.0,-0.003159508724477,-0.0417596016012021,2.07389209051971,-0.0064200220864649
0.8,-5.0,0.0,0.0,0.710135757017256,1.0,-0.166527076495134,2.33344822125829,-0.0067820598291617,-0.0693251511124199,0.0724673786035402,-0.0002866685322769,-0.0016629695237532,19.1616401969381,19.070834356868,19.1019182509276,19.011281614592,519.351099081791,519.697696339554,-17.7286462253521,-17.6906687967047,18.1950747805849,177.271397743723,0.0,177.374514911902,0.0,0.0,0.0,-0.0016631918246734,-0.0693252134571225,2.33344349061558,-0.0069728991711694
0.9,-5.0,0.0,0.0,0.76100315245663,1.0,-0.169219855612077,2.58489128881093,-0.0076343529352278,-0.0581323342051443,0.0699831286703134,-0.0002678622408071,0.001407144079344,21.211664677014,21.1136410103009,21.1615276901851,21.0636519160776,501.968111382964,502.218745416834,-17.4532115489576,-17.4672434850376,18.1914899404885,171.539479657486,0.0,171.626176851853,0.0,0.0,0.0,0.0014072073690757,-0.0581326504076559,2.58490802983153,-0.0077964066737901
